Vendor ID,Vendor Zip Code,Vendor Suburb,Vendor State,Vendor Region
149992,2620,ENVIRONA,NSW,Eastern
145568,3551,EPPALOCK,VIC,Southern
28552,1710,EPPING,NSW,Eastern
28552,2121,EPPING,NSW,Eastern
149296,3076,EPPING,VIC,Southern
151512,7211,EPPING FOREST,TAS,Southern
145568,3551,EPSOM,VIC,Southern
27328,6532,ERADU,WA,Western
27328,6532,ERADU SOUTH,WA,Western
149528,2264,ERARING,NSW,Eastern
17316,3352,ERCILDOUNE,VIC,Southern
17272,2877,EREMERANG,NSW,Eastern
150728,3825,ERICA,VIC,Southern
3060,2669,ERIGOLIA,NSW,Eastern
9172,2663,ERIN VALE,NSW,Eastern
6492,2250,ERINA,NSW,Eastern
6492,2250,ERINA FAIR,NSW,Eastern
6492,2260,ERINA HEIGHTS,NSW,Eastern
4284,5066,ERINDALE,SA,Central
149992,2903,ERINDALE CENTRE,ACT,Eastern
9996,5734,ERINGA,SA,Central
147968,5461,ERITH,SA,Central
6256,872,ERLDUNDA,NT,Central
149088,1700,ERMINGTON,NSW,Eastern
149088,2115,ERMINGTON,NSW,Eastern
6256,872,ERNABELLA,SA,Central
34544,2540,EROWAL BAY,NSW,Eastern
12560,7310,ERRIBA,TAS,Southern
11188,3889,ERRINUNDRA,VIC,Southern
29288,2791,ERROWANBANG,NSW,Eastern
14444,5422,ERSKINE,SA,Central
204748,6210,ERSKINE,WA,Western
144488,2759,ERSKINE PARK,NSW,Eastern
35236,2043,ERSKINEVILLE,NSW,Eastern
36356,2850,ERUDGERE,NSW,Eastern
14444,5440,ERUDINA,SA,Central
16816,2558,ESCHOL PARK,NSW,Eastern
26872,3701,ESKDALE,VIC,Southern
140272,3730,ESMOND,VIC,Southern
147836,6450,ESPERANCE,WA,Western
151432,3040,ESSENDON,VIC,Southern
151432,3041,ESSENDON FIELDS,VIC,Southern
151432,3041,ESSENDON NORTH,VIC,Southern
151432,3040,ESSENDON WEST,VIC,Southern
149836,2787,ESSINGTON,NSW,Eastern
9172,2650,ESTELLA,NSW,Eastern
9996,5733,ETADUNNA,SA,Central
4284,5015,ETHELTON,SA,Central
20968,3289,GAZETTE,VIC,Southern
33572,2441,GEARYS FLAT,NSW,Eastern
148188,6728,GEEGULLY CREEK,WA,Western
26872,2642,GEEHI,NSW,Southern
146268,3220,GEELONG,VIC,Southern
146268,3221,GEELONG MC,VIC,Southern
146268,3215,GEELONG NORTH,VIC,Southern
146268,3218,GEELONG WEST,VIC,Southern
57844,7116,GEEVESTON,TAS,Southern
57844,7015,GEILSTON BAY,TAS,Southern
11188,3885,GELANTIPY,VIC,Southern
150272,3239,GELLIBRAND,VIC,Southern
150272,3237,GELLIBRAND LOWER,VIC,Southern
4152,3971,GELLIONDALE,VIC,Southern
3796,6230,GELORUP,WA,Western
9172,2650,GELSTON PARK,NSW,Eastern
149836,2795,GEMALLA,NSW,Eastern
204792,3783,GEMBROOK,VIC,Southern
25900,5255,GEMMELLS,SA,Central
11188,3891,GENOA,VIC,Southern
148996,3833,GENTLE ANNIE,VIC,Southern
216352,6280,GEOGRAPHE,WA,Western
151512,7253,GEORGE TOWN,TAS,Southern
151528,2365,GEORGES CREEK,NSW,Eastern
26872,3700,GEORGES CREEK,VIC,Southern
151676,2198,GEORGES HALL,NSW,Eastern
149836,2795,GEORGES PLAINS,NSW,Eastern
148112,2298,GEORGETOWN,NSW,Eastern
14444,5472,GEORGETOWN,SA,Central
27328,6532,GEORGINA,WA,Western
9996,5094,GEPPS CROSS,SA,Central
148300,3546,GERAHMIN,VIC,Southern
27328,6530,GERALDTON,WA,Western
27328,6531,GERALDTON PO,WA,Western
148960,3418,GERANG GERUNG,VIC,Southern
150272,3249,GERANGAMETE,VIC,Southern
148388,5301,GERANIUM,SA,Central
147968,5381,GERANIUM PLAINS,SA,Central
145488,5343,GERARD,SA,Central
24752,5291,GERMAN CREEK,SA,Central
17404,5280,GERMAN FLAT,SA,Central
148960,3387,GERMANIA,VIC,Southern
23160,3741,GERMANTOWN,VIC,Southern
0,5495,GERMEIN BAY,SA,Central
26872,2642,GEROGERY,NSW,Southern
20968,3289,GERRIGERRUP,VIC,Southern
34544,2534,GERRINGONG,NSW,Eastern
34544,2534,GERROA,NSW,Eastern
148448,2818,GEURIE,NSW,Eastern
6256,872,GHAN,NT,Central
146268,3240,GHERANG,VIC,Southern
146268,3331,GHERINGHAP,VIC,Southern
147720,3717,GHIN GHIN,VIC,Southern
149488,2430,GHINNI GHINNI,NSW,Eastern
346552,2380,GHOOLENDAADI,NSW,Eastern
150380,6426,GHOOLI,WA,Western
148808,2328,GIANTS CREEK,NSW,Eastern
151516,6743,GIBB,WA,Central
147836,6448,GIBSON,WA,Western
6256,872,GIBSON DESERT NORTH,WA,Central
6256,872,GIBSON DESERT SOUTH,WA,Central
9996,5731,GIDGEALPA,SA,Central
149848,6083,GIDGEGANNUP,WA,Western
9172,2666,GIDGINBUNG,NSW,Eastern
151528,2340,GIDLEY,NSW,Eastern
4152,3851,GIFFARD,VIC,Southern
4152,3851,GIFFARD WEST,VIC,Southern
148388,5253,GIFFORD HILL,SA,Central
148960,3480,GIL GIL,VIC,Southern
9996,5081,GILBERTON,SA,Central
149296,3072,GILBERTON,VIC,Southern
147716,3631,KARRAMOMUS,VIC,Southern
150380,6460,KARRANADGIN,WA,Western
57800,6714,KARRATHA,WA,Western
57800,6714,KARRATHA INDUSTRIAL ESTATE,WA,Western
216352,6288,KARRIDALE,WA,Western
1824,6018,KARRINYUP,WA,Western
1824,6921,KARRINYUP,WA,Western
4784,6472,KARROUN HILL,WA,Western
148808,2337,KARS SPRINGS,NSW,Eastern
145488,5304,KARTE,SA,Central
176,2324,KARUAH,NSW,Eastern
5344,3483,KARYRIE,VIC,Southern
140272,3649,KATAMATITE,VIC,Southern
140272,3649,KATAMATITE EAST,VIC,Southern
147716,3634,KATANDRA,VIC,Southern
147716,3634,KATANDRA WEST,VIC,Southern
146008,6317,KATANNING,WA,Western
145488,5343,KATARAPKO,SA,Central
148188,6728,CAMBALLIN,WA,Western
23528,2632,CAMBALONG,NSW,Eastern
148024,3779,CAMBARVILLE,VIC,Southern
8820,2330,CAMBERWELL,NSW,Eastern
150524,3124,CAMBERWELL,VIC,Southern
150524,3126,CAMBERWELL EAST,VIC,Southern
150524,3124,CAMBERWELL NORTH,VIC,Southern
150524,3124,CAMBERWELL SOUTH,VIC,Southern
150524,3124,CAMBERWELL WEST,VIC,Southern
151412,2550,DOCTOR GEORGE MOUNTAIN,NSW,Eastern
11188,3895,DOCTORS FLAT,VIC,Southern
11836,2790,DOCTORS GAP,NSW,Eastern
151512,7304,DOCTORS POINT,TAS,Southern
12560,7325,DOCTORS ROCKS,TAS,Southern
57844,7173,DODGES FERRY,TAS,Southern
149836,2795,DOG ROCKS,NSW,Eastern
35236,2229,DOLANS BAY,NSW,Eastern
150676,3871,DOLLAR,VIC,Southern
35236,2219,DOLLS POINT,NSW,Eastern
149488,2429,DOLLYS FLAT,NSW,Eastern
34544,2539,DOLPHIN POINT,NSW,Eastern
151512,7190,DOLPHIN SANDS,TAS,Southern
147708,2530,DOMBARTON,NSW,Eastern
12560,7310,DON,TAS,Southern
148024,3139,DON VALLEY,VIC,Southern
148960,3480,DONALD,VIC,Southern
151528,2350,DONALD CREEK,NSW,Eastern
216632,3108,DONCASTER,VIC,Southern
216632,3109,DONCASTER EAST,VIC,Southern
216632,3109,DONCASTER HEIGHTS,VIC,Southern
151468,2440,DONDINGALONG,NSW,Eastern
27328,6525,DONGARA,WA,Western
146008,6315,DONGOLOCKING,WA,Western
4240,6258,DONNELLY RIVER,WA,Western
151468,2447,DONNELLYVILLE,NSW,Eastern
3796,6239,DONNYBROOK,WA,Western
146540,3064,DONNYBROOK,VIC,Southern
24752,5291,DONOVANS,SA,Central
216632,3111,DONVALE,VIC,Southern
148960,3478,DOOBOOBETIC,VIC,Southern
150380,6383,DOODENANNING,WA,Western
150380,6411,DOODLAKINE,WA,Western
148960,3401,DOOEN,VIC,Southern
147716,3646,DOOKIE,VIC,Southern
147716,3647,DOOKIE COLLEGE,VIC,Southern
147828,2767,DOONSIDE,NSW,Eastern
6492,2259,DOORALONG,NSW,Eastern
149528,2264,DORA CREEK,NSW,Eastern
149296,3754,DOREEN,VIC,Southern
147768,3312,DORODONG,VIC,Central
148044,6701,DORRE ISLAND,WA,Western
20364,2453,DORRIGO,NSW,Eastern
20364,2453,DORRIGO MOUNTAIN,NSW,Eastern
31348,5157,DORSET VALE,SA,Central
149700,1360,DOUBLE BAY,NSW,Eastern
149700,2028,DOUBLE BAY,NSW,Eastern
11188,3893,DOUBLE BRIDGES,VIC,Southern
1824,6018,DOUBLEVIEW,WA,Western
148960,3409,DOUGLAS,VIC,Southern
16816,2569,DOUGLAS PARK,NSW,Eastern
149688,5601,DOUGLAS POINT,SA,Central
149688,5601,DOUGLAS POINT SOUTH,SA,Central
151512,7215,DOUGLAS RIVER,TAS,Southern
151512,7215,DOUGLAS-APSLEY,TAS,Southern
147368,822,DOUGLAS-DALY,NT,Central
57844,7117,DOVER,TAS,Southern
145768,5048,DOVER GARDENS,SA,Central
149700,2030,DOVER HEIGHTS,NSW,Eastern
21188,3177,DOVETON,VIC,Southern
150380,6461,DOWERIN,WA,Western
144388,5571,DOWLINGVILLE,SA,Central
26460,2602,DOWNER,ACT,Eastern
12560,7320,DOWNLANDS,TAS,Southern
9172,2650,DOWNSIDE,NSW,Eastern
57844,7010,DOWSING POINT,TAS,Southern
6492,2262,DOYALSON,NSW,Eastern
6492,2262,DOYALSON NORTH,NSW,Eastern
8820,2330,DOYLES CREEK,NSW,Eastern
33572,2446,DOYLES RIVER,NSW,Eastern
150272,3249,DREEITE,VIC,Southern
150272,3249,DREEITE SOUTH,VIC,Southern
150524,3008,DOCKLANDS,VIC,Southern
150728,3840,DRIFFIELD,VIC,Southern
0,3304,DRIK DRIK,VIC,Southern
18684,2386,DRILDOOL,NSW,Eastern
148448,2820,DRIPSTONE,NSW,Eastern
147368,830,DRIVER,NT,Central
149104,3936,DROMANA,VIC,Southern
149208,6330,DROME,WA,Western
57844,7030,DROMEDARY,TAS,Southern
147720,3660,DROPMORE,VIC,Southern
148996,3818,DROUIN,VIC,Southern
148996,3818,DROUIN EAST,VIC,Southern
148996,3818,DROUIN SOUTH,VIC,Southern
148996,3818,DROUIN WEST,VIC,Southern
147716,3636,DRUMANURE,VIC,Southern
0,3304,DRUMBORG,VIC,Southern
149372,2627,GROSSES PLAIN,NSW,Eastern
149700,1220,GROSVENOR PLACE,NSW,Eastern
57844,7109,GROVE,TAS,Southern
146268,3216,GROVEDALE,VIC,Southern
146268,3216,GROVEDALE EAST,VIC,Southern
36356,2849,GROWEE,NSW,Eastern
2236,3770,GRUYERE,VIC,Southern
150572,2536,GUERILLA BAY,NSW,Eastern
145952,6041,GUILDERTON,WA,Western
19376,2161,GUILDFORD,NSW,Eastern
12560,7321,GUILDFORD,TAS,Southern
145568,3451,GUILDFORD,VIC,Southern
149848,6055,GUILDFORD,WA,Western
149848,6935,GUILDFORD,WA,Western
19376,2161,GUILDFORD WEST,NSW,Eastern
148744,2828,GULARGAMBONE,NSW,Eastern
151528,2347,GULF CREEK,NSW,Eastern
147572,5096,GULFVIEW HEIGHTS,SA,Central
36356,2852,GULGONG,NSW,Eastern
204748,6213,ETMILYN,WA,Western
6492,2257,ETTALONG BEACH,NSW,Eastern
26872,2640,ETTAMOGAH,NSW,Southern
34544,2540,ETTREMA,NSW,Eastern
148388,5253,ETTRICK,SA,Central
146012,2877,EUABALONG,NSW,Eastern
3060,2877,EUABALONG WEST,NSW,Eastern
9172,2650,EUBERTA,NSW,Eastern
29288,2866,EUCHAREENA,NSW,Eastern
17316,3352,ENFIELD,VIC,Southern
147836,6443,EUCLA,WA,Western
149372,2628,EUCUMBENE,NSW,Eastern
36268,5374,EUDUNDA,SA,Central
12560,7310,EUGENANA,TAS,Southern
146012,2806,EUGOWRA,NSW,Eastern
18684,2390,EULAH CREEK,NSW,Eastern
21188,3177,EUMEMMERRING,VIC,Southern
148744,2822,EUMUNGERIE,NSW,Eastern
9172,2650,EUNANOREENYA,NSW,Eastern
151468,2441,EUNGAI CREEK,NSW,Eastern
151468,2441,EUNGAI RAIL,NSW,Eastern
150272,3251,EURACK,VIC,Southern
27328,6532,EURARDY,WA,Western
17316,3350,EUREKA,VIC,Southern
14444,5431,EURELIA,SA,Central
176,2320,HORSESHOE BEND,NSW,Eastern
6492,2256,HORSFIELD BAY,NSW,Eastern
148960,3402,HORSHAM,VIC,Southern
148960,3400,HORSHAM,VIC,Southern
147708,2530,HORSLEY,NSW,Eastern
19376,2175,HORSLEY PARK,NSW,Eastern
4284,5141,HORSNELL GULLY,SA,Central
147968,5461,HOSKIN CORNER,SA,Central
149992,2621,HOSKINSTOWN,NSW,Eastern
147368,822,HOTHAM,NT,Central
23160,3741,HOTHAM HEIGHTS,VIC,Southern
150524,3051,HOTHAM HILL,VIC,Southern
20968,3303,HOTSPUR,VIC,Southern
9996,5131,HOUGHTON,SA,Central
216632,3128,HOUSTON,VIC,Southern
27328,6530,HOUTMAN ABROLHOS,WA,Western
145768,5048,HOVE,SA,Central
149848,6071,HOVEA,WA,Western
148148,2794,HOVELLS CREEK,NSW,Eastern
147368,835,HOWARD SPRINGS,NT,Central
27328,6532,HOWATHARRA,WA,Western
57844,7054,HOWDEN,TAS,Southern
151528,2360,HOWELL,NSW,Eastern
149424,3723,HOWES CREEK,VIC,Southern
8820,2330,HOWES VALLEY,NSW,Eastern
8820,2330,HOWICK,NSW,Eastern
147836,6450,HOWICK,WA,Western
4152,3858,HOWITT PLAINS,VIC,Southern
26872,2643,HOWLONG,NSW,Southern
149424,3723,HOWQUA,VIC,Southern
149424,3723,HOWQUA HILLS,VIC,Southern
149424,3723,HOWQUA INLET,VIC,Southern
57844,7018,HOWRAH,TAS,Southern
12560,7316,HOWTH,TAS,Southern
32440,2171,HOXTON PARK,NSW,Eastern
147968,5453,HOYLETON,SA,Central
0,5523,HUDDLESTON,SA,Central
6256,872,HUGH,NT,Central
147368,822,HUGHES,NT,Central
26460,2605,HUGHES,ACT,Eastern
151672,3166,HUGHESDALE,VIC,Southern
150380,6460,HULONGINE,WA,Western
147572,5114,HUMBUG SCRUB,SA,Central
149992,2620,HUME,ACT,Eastern
149296,3757,HUMEVALE,VIC,Southern
147368,836,HUMPTY DOO,NT,Central
9172,2652,HUMULA,NSW,Eastern
0,2840,HUNGERFORD,NSW,Eastern
145568,3558,HUNTER,VIC,Southern
148112,2310,HUNTER REGION MC,NSW,Eastern
149088,2110,HUNTERS HILL,NSW,Eastern
4152,3971,HUNTERSTON,VIC,Southern
8820,2330,HUNTERVIEW,NSW,Eastern
4284,5163,HUNTFIELD HEIGHTS,SA,Central
149840,6110,HUNTINGDALE,WA,Western
151672,3166,HUNTINGDALE,VIC,Southern
33572,2446,HUNTINGDON,NSW,Eastern
57844,7055,HUNTINGFIELD,TAS,Southern
147828,2148,HUNTINGWOOD,NSW,Eastern
147708,2530,HUNTLEY,NSW,Eastern
29288,2800,HUNTLEY,NSW,Eastern
149088,2111,HUNTLEYS COVE,NSW,Eastern
149088,2111,HUNTLEYS POINT,NSW,Eastern
145568,3551,HUNTLY,VIC,Southern
145568,3551,HUNTLY NORTH,VIC,Southern
26872,3695,HUON,VIC,Southern
26872,3691,HUON CREEK,VIC,Southern
57844,7109,HUONVILLE,TAS,Southern
147608,2193,HURLSTONE PARK,NSW,Eastern
150524,3099,HURSTBRIDGE,VIC,Southern
147608,2220,HURSTVILLE,NSW,Eastern
147608,1481,HURSTVILLE BC,NSW,Eastern
147608,2220,HURSTVILLE GROVE,NSW,Eastern
147608,2220,HURSTVILLE WESTFIELD,NSW,Eastern
34544,2540,HUSKISSON,NSW,Eastern
4284,5000,HUTT STREET,SA,Central
34544,2540,HYAMS BEACH,NSW,Eastern
31348,5061,HYDE PARK,SA,Central
146008,6359,HYDEN,WA,Western
20364,2454,HYDES CREEK,NSW,Eastern
20364,2448,HYLAND PARK,NSW,Eastern
147768,5262,HYNAM,SA,Central
33572,2446,HYNDMANS CREEK,NSW,Eastern
148996,3833,ICY CREEK,VIC,Southern
57844,7109,IDA BAY,TAS,Southern
11188,3875,IGUANA CREEK,VIC,Southern
27328,6522,IKEWA,WA,Western
36356,2850,ILFORD,NSW,Eastern
17316,3351,ILLABAROOK,VIC,Southern
35236,2207,BEXLEY NORTH,NSW,Eastern
35236,2207,BEXLEY SOUTH,NSW,Eastern
148408,2581,BIALA,NSW,Eastern
151516,850,KATHERINE,NT,Central
151516,851,KATHERINE,NT,Central
151516,852,KATHERINE,NT,Central
151516,850,KATHERINE EAST,NT,Central
151516,850,KATHERINE SOUTH,NT,Central
144488,2780,KATOOMBA,NSW,Eastern
144488,2780,KATOOMBA DC,NSW,Eastern
150380,6566,KATRINE,WA,Western
140272,3640,KATUNGA,VIC,Southern
149688,5611,KATUNGA STATION,SA,Central
150380,6302,KAURING,WA,Western
150272,3249,KAWARREN,VIC,Southern
151512,7270,KAYENA,TAS,Southern
148808,2333,KAYUGA,NSW,Eastern
147832,3021,KEALBA,VIC,Southern
216352,6280,KEALY,WA,Western
16816,2558,KEARNS,NSW,Eastern
144368,2325,KEARSLEY,NSW,Eastern
146008,6335,KEBARINGUP,WA,Western
149624,3568,KEELY,VIC,Southern
151528,2340,KEEPIT,NSW,Eastern
151528,2404,KEERA,NSW,Eastern
147768,5275,KEILIRA,SA,Central
151432,3036,KEILOR,VIC,Southern
147832,3038,KEILOR DOWNS,VIC,Southern
151432,3033,KEILOR EAST,VIC,Southern
147832,3038,KEILOR LODGE,VIC,Southern
151432,3036,KEILOR NORTH,VIC,Southern
151432,3042,KEILOR PARK,VIC,Southern
144368,2320,KEINBAH,NSW,Eastern
147708,2500,KEIRAVILLE,NSW,Eastern
147768,5267,KEITH,SA,Central
36356,2849,KELGOOLA,NSW,Eastern
5344,3393,KELLALAC,VIC,Southern
150380,6410,KELLERBERRIN,WA,Western
57844,7176,KELLEVIE,TAS,Southern
147840,5607,KELLIDIE BAY,SA,Central
149688,5641,KELLY,SA,Central
151528,2350,KELLYS PLAINS,NSW,Eastern
145332,2155,KELLYVILLE,NSW,Eastern
145332,2155,KELLYVILLE RIDGE,NSW,Eastern
149840,6111,KELMSCOTT,WA,Western
149840,6991,KELMSCOTT,WA,Western
149840,6111,KELMSCOTT DC,WA,Western
149840,6997,KELMSCOTT DC,WA,Western
149836,2795,KELSO,NSW,Eastern
151512,7270,KELSO,TAS,Southern
346552,2380,KELVIN,NSW,Eastern
149424,3666,KELVIN VIEW,VIC,Southern
147708,2526,KEMBLA GRANGE,NSW,Eastern
147708,2526,KEMBLA HEIGHTS,NSW,Eastern
0,2178,KEMPS CREEK,NSW,Eastern
151468,2440,KEMPSEY,NSW,Eastern
57844,7030,KEMPTON,TAS,Southern
33572,2439,KENDALL,NSW,Eastern
149208,6323,KENDENUP,WA,Western
148744,2396,KENEBRI,NSW,Eastern
148300,3597,KENLEY,VIC,Southern
5344,3395,KENMARE,VIC,Southern
146008,6316,KENMARE,WA,Western
20364,2449,KENNAICLE CREEK,NSW,Eastern
148044,6701,KENNEDY RANGE,WA,Western
150272,3239,KENNEDYS CREEK,VIC,Southern
150272,3234,KENNETT RIVER,VIC,Southern
145568,3550,KENNINGTON,VIC,Southern
149700,1465,KENSINGTON,NSW,Eastern
149700,2033,KENSINGTON,NSW,Eastern
4284,5068,KENSINGTON,SA,Central
23896,6151,KENSINGTON,WA,Western
150524,3031,KENSINGTON,VIC,Southern
4284,5068,KENSINGTON GARDENS,SA,Central
4284,5068,KENSINGTON PARK,SA,Central
4284,5067,KENT TOWN,SA,Central
4284,5071,KENT TOWN DC,SA,Central
150148,3150,BRANDON PARK,VIC,Southern
151512,7304,BRANDUM,TAS,Southern
148996,3821,BRANDY CREEK,VIC,Southern
176,2324,BRANDY HILL,NSW,Eastern
151512,7261,BRANXHOLM,TAS,Southern
20968,3302,BRANXHOLME,VIC,Southern
8820,2335,BRANXTON,NSW,Eastern
148996,3821,BRAVINGTON,VIC,Southern
148808,2337,BRAWBOY,NSW,Eastern
17404,5276,BRAY,SA,Central
31024,3019,BRAYBROOK,VIC,Southern
148408,2579,BRAYTON,NSW,Eastern
3796,6251,BRAZIER,WA,Western
148408,2581,BREADALBANE,NSW,Eastern
151512,7258,BREADALBANE,TAS,Southern
20968,3303,BREAKAWAY CREEK,VIC,Southern
36356,2849,BREAKFAST CREEK,NSW,Eastern
27004,2137,BREAKFAST POINT,NSW,Eastern
146268,3219,BREAKWATER,VIC,Southern
34544,2540,BREAM BEACH,NSW,Eastern
57844,7175,BREAM CREEK,TAS,Southern
146268,3227,BREAMLEA,VIC,Southern
149372,2626,BREDBO,NSW,Eastern
148744,2827,BREELONG,NSW,Eastern
149848,6503,BREERA,WA,Western
5020,2381,BREEZA,NSW,Eastern
149208,6338,BREMER BAY,WA,Western
145568,3517,BRENANAH,VIC,Southern
9540,5320,BRENDA PARK,SA,Central
216632,3131,BRENTFORD SQUARE,VIC,Southern
144388,5575,BRENTWOOD,SA,Central
151392,6153,BRENTWOOD,WA,Western
151512,7304,BREONA,TAS,Southern
145952,6043,BRETON BAY,WA,Western
149488,2422,BRETTI,NSW,Eastern
0,2839,BREWARRINA,NSW,Eastern
149836,2795,BREWONGLE,NSW,Eastern
17316,3352,BREWSTER,VIC,Southern
4152,3860,BRIAGOLONG,VIC,Southern
150524,3088,BRIAR HILL,VIC,Southern
151528,2365,BRIARBROOK,NSW,Eastern
14444,5471,GULNARE,SA,Central
151516,852,GULUNG MARDRULK,NT,Central
147968,5417,GUM CREEK,SA,Central
9996,5730,GUM CREEK STATION,SA,Central
151528,2360,GUM FLAT,NSW,Eastern
33572,2441,GUM SCRUB,NSW,Eastern
0,2840,GUMBALIE,NSW,Eastern
146012,2865,GUMBLE,NSW,Eastern
9996,5233,GUMERACHA,SA,Central
9172,2652,GUMLY GUMLY,NSW,Eastern
151468,2447,GUMMA,NSW,Eastern
147368,822,GUNBALANYA,NT,Central
144548,2711,GUNBAR,NSW,Southern
149624,3566,GUNBOWER,VIC,Southern
15076,2722,GUNDAGAI,NSW,Eastern
151528,2347,GUNDAMULDA,NSW,Eastern
146008,6315,GUNDARING,WA,Western
149992,2620,GUNDAROO,NSW,Eastern
148408,2580,GUNDARY,NSW,Eastern
0,2840,GUNDERBOOKA,NSW,Eastern
147652,2775,GUNDERMAN,NSW,Eastern
26872,3691,GUNDOWRING,VIC,Southern
148808,2337,GUNDY,NSW,Eastern
26460,2912,GUNGAHLIN,ACT,Eastern
148808,2333,GUNGAL,NSW,Eastern
148744,2829,GUNGALMAN,NSW,Eastern
147368,832,GUNN,NT,Central
147368,822,GUNN POINT,NT,Central
346552,2380,GUNNEDAH,NSW,Eastern
11336,2581,GUNNING,NSW,Eastern
146012,2876,GUNNINGBLAND,NSW,Eastern
23528,2632,GUNNINGRAH,NSW,Eastern
12560,7315,GUNNS PLAINS,TAS,Southern
36356,2852,GUNTAWANG,NSW,Eastern
4152,3960,GUNYAH,VIC,Southern
32704,880,GUNYANGARA,NT,Central
204896,6513,GUNYIDI,WA,Western
151516,852,GURINDJI,NT,Central
149836,2787,GURNANG,NSW,Eastern
145488,5343,GURRA GURRA,SA,Central
148408,2581,GURRUNDAH,NSW,Eastern
27328,6623,GUTHA,WA,Western
29288,2798,GUYONG,NSW,Eastern
151528,2365,GUYRA,NSW,Eastern
26872,3709,GUYS FOREST,VIC,Southern
204792,3807,GUYS HILL,VIC,Southern
18684,2356,GWABEGAR,NSW,Eastern
150380,6302,GWAMBYGINE,WA,Western
6492,2259,GWANDALAN,NSW,Eastern
1824,6018,GWELUP,WA,Western
1824,6018,GWELUP DC,WA,Western
3796,6237,GWINDINUP,WA,Western
147708,2500,GWYNNEVILLE,NSW,Eastern
148960,3401,GYMBOWEN,VIC,Southern
35236,2227,GYMEA,NSW,Eastern
35236,2227,GYMEA BAY,NSW,Eastern
6256,872,HAASTS BLUFF,NT,Central
27004,2045,HABERFIELD,NSW,Eastern
26460,2602,HACKETT,ACT,Eastern
23896,6076,HACKETTS GULLY,WA,Western
4284,5163,HACKHAM,SA,Central
4284,5163,HACKHAM WEST,SA,Central
14444,5454,HACKLINS CORNER,SA,Central
4284,5069,HACKNEY,SA,Central
33572,2441,HACKS FERRY,NSW,Eastern
17316,3351,HADDON,VIC,Southern
146540,3046,HADFIELD,VIC,Southern
151512,7290,HADSPEN,TAS,Southern
151512,7292,HAGLEY,TAS,Southern
25900,5245,HAHNDORF,SA,Central
148168,2093,BALGOWLAH,NSW,Eastern
148168,2093,BALGOWLAH HEIGHTS,NSW,Eastern
147708,2519,BALGOWNIE,NSW,Eastern
25900,5242,BALHANNAH,SA,Central
176,2324,BALICKERA,NSW,Eastern
3796,6253,BALINGUP,WA,Western
150272,3249,BALINTORE,VIC,Southern
150380,6383,BALKULING,WA,Western
57800,6714,BALLA BALLA,WA,Western
150380,6302,BALLADONG,WA,Western
147836,6443,BALLADONIA,WA,Western
148744,2822,BALLADORAN,NSW,Eastern
205160,6066,BALLAJURA,WA,Western
26460,2622,BALLALABA,NSW,Eastern
17316,3342,BALLAN,VIC,Southern
149480,3279,BALLANGEICH,VIC,Southern
5344,3483,BALLAPUR,VIC,Southern
17316,3353,BALLARAT,VIC,Southern
17316,3350,BALLARAT,VIC,Southern
17316,3350,BALLARAT CENTRAL,VIC,Southern
17316,3350,BALLARAT EAST,VIC,Southern
17316,3354,BALLARAT MC,VIC,Southern
17316,3350,BALLARAT NORTH,VIC,Southern
17316,3350,BALLARAT WEST,VIC,Southern
151400,5221,BALLAST HEAD,SA,Central
146008,6315,BALLAYING,WA,Western
26872,2646,BALLDALE,NSW,Southern
149624,3561,BALLENDELLA,VIC,Southern
33572,2441,BALLENGARRA,NSW,Eastern
11924,3340,BALLIANG,VIC,Southern
11924,3340,BALLIANG EAST,VIC,Southern
4784,6606,BALLIDU,WA,Western
148744,2830,BALLIMORE,NSW,Eastern
150380,6304,BALLY BALLY,WA,Western
149836,2795,BALLYROE,NSW,Eastern
148960,3375,BALLYROGAN,VIC,Southern
27004,2041,BALMAIN,NSW,Eastern
27004,2041,BALMAIN EAST,NSW,Eastern
149424,3666,BALMATTUM,VIC,Southern
149528,2283,BALMORAL,NSW,Eastern
145288,2571,BALMORAL,NSW,Eastern
20968,3407,BALMORAL,VIC,Southern
149104,3926,BALNARRING,VIC,Southern
149104,3926,BALNARRING BEACH,VIC,Southern
4152,3971,BALOOK,VIC,Southern
148300,2715,BALRANALD,NSW,Southern
147572,5118,BIBARINGA,SA,Central
23528,2632,BIBBENLUKE,NSW,Eastern
14444,5432,BIBLIANDO,SA,Central
151392,6163,BIBRA LAKE,WA,Western
151392,6163,BIBRA LAKE DC,WA,Western
151392,6965,BIBRA LAKE DC,WA,Western
151512,7215,BICHENO,TAS,Southern
23896,6076,BICKLEY,WA,Western
16816,2570,BICKLEY VALE,NSW,Eastern
151392,6157,BICTON,WA,Western
4240,6260,BIDDELIA,WA,Western
148744,2827,BIDDON,NSW,Eastern
26872,2642,BIDGEEMIA,NSW,Southern
147828,2770,BIDWILL,NSW,Eastern
20364,2453,BIELSDOWN HILLS,NSW,Eastern
36268,5238,BIG BEND,SA,Central
0,3490,BIG DESERT,VIC,Southern
149208,6330,BIG GROVE,WA,Western
148408,2579,BIG HILL,NSW,Eastern
145568,3555,BIG HILL,VIC,Southern
150272,3231,BIG HILL,VIC,Southern
5020,2339,BIG JACKS CREEK,NSW,Eastern
148024,3799,BIG PATS CREEK,VIC,Southern
8820,2330,BIG RIDGE,NSW,Eastern
9172,2650,BIG SPRINGS,NSW,Eastern
